     X      Y Temperature
 5.205  2.250 307.400
 5.205  2.265 307.400
 5.205  2.280 307.400
 5.205  2.295 307.400
 5.205  2.310 307.400
 5.205  2.325 307.400
 5.205  2.340 307.400
 5.205  2.355 307.400
 5.205  2.370 307.400
 5.205  2.385 307.400
 5.205  2.400 307.400
 5.205  2.415 307.400
 5.205  2.430 307.400
 5.205  2.445 307.400
 5.205  2.460 307.400
 5.205  2.475 307.400
 5.205  2.490 307.400
 5.205  2.505 307.400
 5.205  2.520 307.400
 5.205  2.535 307.400
 5.205  2.550 307.400
 5.205  2.565 307.400
 5.205  2.580 307.400
 5.205  2.595 307.400
 5.205  2.610 307.400
 5.205  2.625 307.400
 5.205  2.640 307.400
 5.205  2.655 307.400
 5.205  2.670 307.400
 5.205  2.685 307.400
 5.205  2.700 307.400
 5.205  2.715 307.400
 5.205  2.730 307.400
 5.205  2.745 307.400
 5.205  2.760 307.400
 5.205  2.775 307.400
 5.205  2.790 307.400
 5.205  2.805 307.400
 5.205  2.820 307.400
 5.205  2.835 307.400
 5.205  2.850 307.400
 5.205  2.865 307.400
 5.205  2.880 307.400
 5.205  2.895 307.400
 5.205  2.910 307.400
 5.205  2.925 307.400
 5.205  2.940 307.400
 5.205  2.955 307.400
 5.205  2.970 307.400
 5.205  2.985 307.400
 5.205  3.000 307.400
 5.220  0.000 307.361
 5.220  0.015 307.361
 5.220  0.030 307.361
 5.220  0.045 307.361
 5.220  0.060 307.361
 5.220  0.075 307.361
 5.220  0.090 307.361
 5.220  0.105 307.361
 5.220  0.120 307.361
 5.220  0.135 307.361
 5.220  0.150 307.361
 5.220  0.165 307.361
 5.220  0.180 307.361
 5.220  0.195 307.361
 5.220  0.210 307.361
 5.220  0.225 307.361
 5.220  0.240 307.361
 5.220  0.255 307.361
 5.220  0.270 307.361
 5.220  0.285 307.361
 5.220  0.300 307.361
 5.220  0.315 307.361
 5.220  0.330 307.361
 5.220  0.345 307.361
 5.220  0.360 307.361
 5.220  0.375 307.361
 5.220  0.390 307.361
 5.220  0.405 307.361
 5.220  0.420 307.361
 5.220  0.435 307.361
 5.220  0.450 307.361
 5.220  0.465 307.361
 5.220  0.480 307.361
 5.220  0.495 307.361
 5.220  0.510 307.361
 5.220  0.525 307.361
 5.220  0.540 307.361
 5.220  0.555 307.361
 5.220  0.570 307.361
 5.220  0.585 307.361
 5.220  0.600 307.361
 5.220  0.615 307.361
 5.220  0.630 307.361
 5.220  0.645 307.361
 5.220  0.660 307.361
 5.220  0.675 307.361
 5.220  0.690 307.361
 5.220  0.705 307.361
 5.220  0.720 307.361
 5.220  0.735 307.361
 5.220  0.750 307.361
 5.220  0.765 307.361
 5.220  0.780 307.361
 5.220  0.795 307.361
 5.220  0.810 307.361
 5.220  0.825 307.361
 5.220  0.840 307.361
 5.220  0.855 307.361
 5.220  0.870 307.361
 5.220  0.885 307.361
 5.220  0.900 307.361
 5.220  0.915 307.361
 5.220  0.930 307.361
 5.220  0.945 307.361
 5.220  0.960 307.361
 5.220  0.975 307.361
 5.220  0.990 307.361
 5.220  1.005 307.361
 5.220  1.020 307.361
 5.220  1.035 307.361
 5.220  1.050 307.361
 5.220  1.065 307.361
 5.220  1.080 307.361
 5.220  1.095 307.361
 5.220  1.110 307.361
 5.220  1.125 307.361
 5.220  1.140 307.361
 5.220  1.155 307.361
 5.220  1.170 307.361
 5.220  1.185 307.361
 5.220  1.200 307.361
 5.220  1.215 307.361
 5.220  1.230 307.361
 5.220  1.245 307.361
 5.220  1.260 307.361
 5.220  1.275 307.361
 5.220  1.290 307.361
 5.220  1.305 307.361
 5.220  1.320 307.361
 5.220  1.335 307.361
 5.220  1.350 307.361
 5.220  1.365 307.361
 5.220  1.380 307.361
 5.220  1.395 307.361
 5.220  1.410 307.361
 5.220  1.425 307.361
 5.220  1.440 307.361
 5.220  1.455 307.361
 5.220  1.470 307.361
 5.220  1.485 307.361
 5.220  1.500 307.361
 5.220  1.515 307.361
 5.220  1.530 307.361
 5.220  1.545 307.361
 5.220  1.560 307.361
 5.220  1.575 307.361
 5.220  1.590 307.361
 5.220  1.605 307.361
 5.220  1.620 307.361
 5.220  1.635 307.361
 5.220  1.650 307.361
 5.220  1.665 307.361
 5.220  1.680 307.361
 5.220  1.695 307.361
 5.220  1.710 307.361
 5.220  1.725 307.361
 5.220  1.740 307.361
 5.220  1.755 307.361
 5.220  1.770 307.361
 5.220  1.785 307.361
 5.220  1.800 307.361
 5.220  1.815 307.361
 5.220  1.830 307.361
 5.220  1.845 307.361
 5.220  1.860 307.361
 5.220  1.875 307.361
 5.220  1.890 307.361
 5.220  1.905 307.361
 5.220  1.920 307.361
 5.220  1.935 307.361
 5.220  1.950 307.361
 5.220  1.965 307.361
 5.220  1.980 307.361
 5.220  1.995 307.361
 5.220  2.010 307.361
 5.220  2.025 307.361
 5.220  2.040 307.361
 5.220  2.055 307.361
 5.220  2.070 307.361
 5.220  2.085 307.361
 5.220  2.100 307.361
 5.220  2.115 307.361
 5.220  2.130 307.361
 5.220  2.145 307.361
 5.220  2.160 307.361
 5.220  2.175 307.361
 5.220  2.190 307.361
 5.220  2.205 307.361
 5.220  2.220 307.361
 5.220  2.235 307.361
 5.220  2.250 307.361
 5.220  2.265 307.361
 5.220  2.280 307.361
 5.220  2.295 307.361
 5.220  2.310 307.361
 5.220  2.325 307.361
 5.220  2.340 307.361
 5.220  2.355 307.361
 5.220  2.370 307.361
 5.220  2.385 307.361
 5.220  2.400 307.361
 5.220  2.415 307.361
 5.220  2.430 307.361
 5.220  2.445 307.361
 5.220  2.460 307.361
 5.220  2.475 307.361
 5.220  2.490 307.361
 5.220  2.505 307.361
 5.220  2.520 307.361
 5.220  2.535 307.361
 5.220  2.550 307.361
 5.220  2.565 307.361
 5.220  2.580 307.361
 5.220  2.595 307.361
 5.220  2.610 307.361
 5.220  2.625 307.361
 5.220  2.640 307.361
 5.220  2.655 307.361
 5.220  2.670 307.361
 5.220  2.685 307.361
 5.220  2.700 307.361
 5.220  2.715 307.361
 5.220  2.730 307.361
 5.220  2.745 307.361
 5.220  2.760 307.361
 5.220  2.775 307.361
 5.220  2.790 307.361
 5.220  2.805 307.361
 5.220  2.820 307.361
 5.220  2.835 307.361
 5.220  2.850 307.361
 5.220  2.865 307.361
 5.220  2.880 307.361
 5.220  2.895 307.361
 5.220  2.910 307.361
 5.220  2.925 307.361
 5.220  2.940 307.361
 5.220  2.955 307.361
 5.220  2.970 307.361
 5.220  2.985 307.361
 5.220  3.000 307.361
 5.235  0.000 307.322
 5.235  0.015 307.322
 5.235  0.030 307.322
 5.235  0.045 307.322
 5.235  0.060 307.322
 5.235  0.075 307.322
 5.235  0.090 307.322
 5.235  0.105 307.322
 5.235  0.120 307.322
 5.235  0.135 307.322
 5.235  0.150 307.322
 5.235  0.165 307.322
 5.235  0.180 307.322
 5.235  0.195 307.322
 5.235  0.210 307.322
 5.235  0.225 307.322
 5.235  0.240 307.322
 5.235  0.255 307.322
 5.235  0.270 307.322
 5.235  0.285 307.322
 5.235  0.300 307.322
 5.235  0.315 307.322
 5.235  0.330 307.322
 5.235  0.345 307.322
 5.235  0.360 307.322
 5.235  0.375 307.322
 5.235  0.390 307.322
 5.235  0.405 307.322
 5.235  0.420 307.322
 5.235  0.435 307.322
 5.235  0.450 307.322
 5.235  0.465 307.322
 5.235  0.480 307.322
 5.235  0.495 307.322
 5.235  0.510 307.322
 5.235  0.525 307.322
 5.235  0.540 307.322
 5.235  0.555 307.322
 5.235  0.570 307.322
 5.235  0.585 307.322
 5.235  0.600 307.322
 5.235  0.615 307.322
 5.235  0.630 307.322
 5.235  0.645 307.322
 5.235  0.660 307.322
 5.235  0.675 307.322
 5.235  0.690 307.322
 5.235  0.705 307.322
 5.235  0.720 307.322
 5.235  0.735 307.322
 5.235  0.750 307.322
 5.235  0.765 307.322
 5.235  0.780 307.322
 5.235  0.795 307.322
 5.235  0.810 307.322
 5.235  0.825 307.322
 5.235  0.840 307.322
 5.235  0.855 307.322
 5.235  0.870 307.322
 5.235  0.885 307.322
 5.235  0.900 307.322
 5.235  0.915 307.322
 5.235  0.930 307.322
 5.235  0.945 307.322
 5.235  0.960 307.322
 5.235  0.975 307.322
 5.235  0.990 307.322
 5.235  1.005 307.322
 5.235  1.020 307.322
 5.235  1.035 307.322
 5.235  1.050 307.322
 5.235  1.065 307.322
 5.235  1.080 307.322
 5.235  1.095 307.322
 5.235  1.110 307.322
 5.235  1.125 307.322
 5.235  1.140 307.322
 5.235  1.155 307.322
 5.235  1.170 307.322
 5.235  1.185 307.322
 5.235  1.200 307.322
 5.235  1.215 307.322
 5.235  1.230 307.322
 5.235  1.245 307.322
 5.235  1.260 307.322
 5.235  1.275 307.322
 5.235  1.290 307.322
 5.235  1.305 307.322
 5.235  1.320 307.322
 5.235  1.335 307.322
 5.235  1.350 307.322
 5.235  1.365 307.322
 5.235  1.380 307.322
 5.235  1.395 307.322
 5.235  1.410 307.322
 5.235  1.425 307.322
 5.235  1.440 307.322
 5.235  1.455 307.322
 5.235  1.470 307.322
 5.235  1.485 307.322
 5.235  1.500 307.322
 5.235  1.515 307.322
 5.235  1.530 307.322
 5.235  1.545 307.322
 5.235  1.560 307.322
 5.235  1.575 307.322
 5.235  1.590 307.322
 5.235  1.605 307.322
 5.235  1.620 307.322
 5.235  1.635 307.322
 5.235  1.650 307.322
 5.235  1.665 307.322
 5.235  1.680 307.322
 5.235  1.695 307.322
 5.235  1.710 307.322
 5.235  1.725 307.322
 5.235  1.740 307.322
 5.235  1.755 307.322
 5.235  1.770 307.322
 5.235  1.785 307.322
 5.235  1.800 307.322
 5.235  1.815 307.322
 5.235  1.830 307.322
 5.235  1.845 307.322
 5.235  1.860 307.322
 5.235  1.875 307.322
 5.235  1.890 307.322
 5.235  1.905 307.322
 5.235  1.920 307.322
 5.235  1.935 307.322
 5.235  1.950 307.322
 5.235  1.965 307.322
 5.235  1.980 307.322
 5.235  1.995 307.322
 5.235  2.010 307.322
 5.235  2.025 307.322
 5.235  2.040 307.322
 5.235  2.055 307.322
 5.235  2.070 307.322
 5.235  2.085 307.322
 5.235  2.100 307.322
 5.235  2.115 307.322
 5.235  2.130 307.322
 5.235  2.145 307.322
 5.235  2.160 307.322
 5.235  2.175 307.322
 5.235  2.190 307.322
 5.235  2.205 307.322
 5.235  2.220 307.322
 5.235  2.235 307.322
 5.235  2.250 307.322
 5.235  2.265 307.322
 5.235  2.280 307.322
 5.235  2.295 307.322
 5.235  2.310 307.322
 5.235  2.325 307.322
 5.235  2.340 307.322
 5.235  2.355 307.322
 5.235  2.370 307.322
 5.235  2.385 307.322
 5.235  2.400 307.322
 5.235  2.415 307.322
 5.235  2.430 307.322
 5.235  2.445 307.322
 5.235  2.460 307.322
 5.235  2.475 307.322
 5.235  2.490 307.322
 5.235  2.505 307.322
 5.235  2.520 307.322
 5.235  2.535 307.322
 5.235  2.550 307.322
 5.235  2.565 307.322
 5.235  2.580 307.322
 5.235  2.595 307.322
 5.235  2.610 307.322
 5.235  2.625 307.322
 5.235  2.640 307.322
 5.235  2.655 307.322
 5.235  2.670 307.322
 5.235  2.685 307.322
 5.235  2.700 307.322
 5.235  2.715 307.322
 5.235  2.730 307.322
 5.235  2.745 307.322
 5.235  2.760 307.322
 5.235  2.775 307.322
 5.235  2.790 307.322
 5.235  2.805 307.322
 5.235  2.820 307.322
 5.235  2.835 307.322
 5.235  2.850 307.322
 5.235  2.865 307.322
 5.235  2.880 307.322
 5.235  2.895 307.322
 5.235  2.910 307.322
 5.235  2.925 307.322
 5.235  2.940 307.322
 5.235  2.955 307.322
 5.235  2.970 307.322
 5.235  2.985 307.322
 5.235  3.000 307.322
 5.250  0.000 307.283
 5.250  0.015 307.283
 5.250  0.030 307.283
 5.250  0.045 307.283
 5.250  0.060 307.283
 5.250  0.075 307.283
 5.250  0.090 307.283
 5.250  0.105 307.283
 5.250  0.120 307.283
 5.250  0.135 307.283
 5.250  0.150 307.283
 5.250  0.165 307.283
 5.250  0.180 307.283
 5.250  0.195 307.283
 5.250  0.210 307.283
 5.250  0.225 307.283
 5.250  0.240 307.283
 5.250  0.255 307.283
 5.250  0.270 307.283
 5.250  0.285 307.283
 5.250  0.300 307.283
 5.250  0.315 307.283
 5.250  0.330 307.283
 5.250  0.345 307.283
 5.250  0.360 307.283
 5.250  0.375 307.283
 5.250  0.390 307.283
 5.250  0.405 307.283
 5.250  0.420 307.283
 5.250  0.435 307.283
 5.250  0.450 307.283
 5.250  0.465 307.283
 5.250  0.480 307.283
 5.250  0.495 307.283
 5.250  0.510 307.283
 5.250  0.525 307.283
 5.250  0.540 307.283
 5.250  0.555 307.283
 5.250  0.570 307.283
 5.250  0.585 307.283
 5.250  0.600 307.283
 5.250  0.615 307.283
 5.250  0.630 307.283
 5.250  0.645 307.283
 5.250  0.660 307.283
 5.250  0.675 307.283
 5.250  0.690 307.283
 5.250  0.705 307.283
 5.250  0.720 307.283
 5.250  0.735 307.283
 5.250  0.750 307.283
 5.250  0.765 307.283
 5.250  0.780 307.283
 5.250  0.795 307.283
 5.250  0.810 307.283
 5.250  0.825 307.283
 5.250  0.840 307.283
 5.250  0.855 307.283
 5.250  0.870 307.283
 5.250  0.885 307.283
 5.250  0.900 307.283
 5.250  0.915 307.283
 5.250  0.930 307.283
 5.250  0.945 307.283
 5.250  0.960 307.283
 5.250  0.975 307.283
 5.250  0.990 307.283
 5.250  1.005 307.283
 5.250  1.020 307.283
 5.250  1.035 307.283
 5.250  1.050 307.283
 5.250  1.065 307.283
 5.250  1.080 307.283
 5.250  1.095 307.283
 5.250  1.110 307.283
 5.250  1.125 307.283
 5.250  1.140 307.283
 5.250  1.155 307.283
 5.250  1.170 307.283
 5.250  1.185 307.283
 5.250  1.200 307.283
 5.250  1.215 307.283
 5.250  1.230 307.283
 5.250  1.245 307.283
 5.250  1.260 307.283
 5.250  1.275 307.283
 5.250  1.290 307.283
 5.250  1.305 307.283
 5.250  1.320 307.283
 5.250  1.335 307.283
 5.250  1.350 307.283
 5.250  1.365 307.283
 5.250  1.380 307.283
 5.250  1.395 307.283
 5.250  1.410 307.283
 5.250  1.425 307.283
 5.250  1.440 307.283
 5.250  1.455 307.283
 5.250  1.470 307.283
 5.250  1.485 307.283
 5.250  1.500 307.283
 5.250  1.515 307.283
 5.250  1.530 307.283
 5.250  1.545 307.283
 5.250  1.560 307.283
 5.250  1.575 307.283
 5.250  1.590 307.283
 5.250  1.605 307.283
 5.250  1.620 307.283
 5.250  1.635 307.283
 5.250  1.650 307.283
 5.250  1.665 307.283
 5.250  1.680 307.283
 5.250  1.695 307.283
 5.250  1.710 307.283
 5.250  1.725 307.283
 5.250  1.740 307.283
 5.250  1.755 307.283
 5.250  1.770 307.283
 5.250  1.785 307.283
 5.250  1.800 307.283
 5.250  1.815 307.283
 5.250  1.830 307.283
 5.250  1.845 307.283
 5.250  1.860 307.283
 5.250  1.875 307.283
 5.250  1.890 307.283
 5.250  1.905 307.283
 5.250  1.920 307.283
 5.250  1.935 307.283
 5.250  1.950 307.283
 5.250  1.965 307.283
 5.250  1.980 307.283
 5.250  1.995 307.283
 5.250  2.010 307.283
 5.250  2.025 307.283
 5.250  2.040 307.283
 5.250  2.055 307.283
 5.250  2.070 307.283
 5.250  2.085 307.283
 5.250  2.100 307.283
 5.250  2.115 307.283
 5.250  2.130 307.283
 5.250  2.145 307.283
 5.250  2.160 307.283
 5.250  2.175 307.283
 5.250  2.190 307.283
 5.250  2.205 307.283
 5.250  2.220 307.283
 5.250  2.235 307.283
 5.250  2.250 307.283
 5.250  2.265 307.283
 5.250  2.280 307.283
 5.250  2.295 307.283
 5.250  2.310 307.283
 5.250  2.325 307.283
 5.250  2.340 307.283
 5.250  2.355 307.283
 5.250  2.370 307.283
 5.250  2.385 307.283
 5.250  2.400 307.283
 5.250  2.415 307.283
 5.250  2.430 307.283
 5.250  2.445 307.283
 5.250  2.460 307.283
 5.250  2.475 307.283
 5.250  2.490 307.283
 5.250  2.505 307.283
 5.250  2.520 307.283
 5.250  2.535 307.283
 5.250  2.550 307.283
 5.250  2.565 307.283
 5.250  2.580 307.283
 5.250  2.595 307.283
 5.250  2.610 307.283
 5.250  2.625 307.283
 5.250  2.640 307.283
 5.250  2.655 307.283
 5.250  2.670 307.283
 5.250  2.685 307.283
 5.250  2.700 307.283
 5.250  2.715 307.283
 5.250  2.730 307.283
 5.250  2.745 307.283
 5.250  2.760 307.283
 5.250  2.775 307.283
 5.250  2.790 307.283
 5.250  2.805 307.283
 5.250  2.820 307.283
 5.250  2.835 307.283
 5.250  2.850 307.283
 5.250  2.865 307.283
 5.250  2.880 307.283
 5.250  2.895 307.283
 5.250  2.910 307.283
 5.250  2.925 307.283
 5.250  2.940 307.283
 5.250  2.955 307.283
 5.250  2.970 307.283
 5.250  2.985 307.283
 5.250  3.000 307.283
 5.265  0.000 307.244
 5.265  0.015 307.244
 5.265  0.030 307.244
 5.265  0.045 307.244
 5.265  0.060 307.244
 5.265  0.075 307.244
 5.265  0.090 307.244
 5.265  0.105 307.244
 5.265  0.120 307.244
 5.265  0.135 307.244
 5.265  0.150 307.244
 5.265  0.165 307.244
 5.265  0.180 307.244
 5.265  0.195 307.244
 5.265  0.210 307.244
 5.265  0.225 307.244
 5.265  0.240 307.244
 5.265  0.255 307.244
 5.265  0.270 307.244
 5.265  0.285 307.244
 5.265  0.300 307.244
 5.265  0.315 307.244
 5.265  0.330 307.244
 5.265  0.345 307.244
 5.265  0.360 307.244
 5.265  0.375 307.244
 5.265  0.390 307.244
 5.265  0.405 307.244
 5.265  0.420 307.244
 5.265  0.435 307.244
 5.265  0.450 307.244
 5.265  0.465 307.244
 5.265  0.480 307.244
 5.265  0.495 307.244
 5.265  0.510 307.244
 5.265  0.525 307.244
 5.265  0.540 307.244
 5.265  0.555 307.244
 5.265  0.570 307.244
 5.265  0.585 307.244
 5.265  0.600 307.244
 5.265  0.615 307.244
 5.265  0.630 307.244
 5.265  0.645 307.244
 5.265  0.660 307.244
 5.265  0.675 307.244
 5.265  0.690 307.244
 5.265  0.705 307.244
 5.265  0.720 307.244
 5.265  0.735 307.244
 5.265  0.750 307.244
 5.265  0.765 307.244
 5.265  0.780 307.244
 5.265  0.795 307.244
 5.265  0.810 307.244
 5.265  0.825 307.244
 5.265  0.840 307.244
 5.265  0.855 307.244
 5.265  0.870 307.244
 5.265  0.885 307.244
 5.265  0.900 307.244
 5.265  0.915 307.244
 5.265  0.930 307.244
 5.265  0.945 307.244
 5.265  0.960 307.244
 5.265  0.975 307.244
 5.265  0.990 307.244
 5.265  1.005 307.244
 5.265  1.020 307.244
 5.265  1.035 307.244
 5.265  1.050 307.244
 5.265  1.065 307.244
 5.265  1.080 307.244
 5.265  1.095 307.244
 5.265  1.110 307.244
 5.265  1.125 307.244
 5.265  1.140 307.244
 5.265  1.155 307.244
 5.265  1.170 307.244
 5.265  1.185 307.244
 5.265  1.200 307.244
 5.265  1.215 307.244
 5.265  1.230 307.244
 5.265  1.245 307.244
 5.265  1.260 307.244
 5.265  1.275 307.244
 5.265  1.290 307.244
 5.265  1.305 307.244
 5.265  1.320 307.244
 5.265  1.335 307.244
 5.265  1.350 307.244
 5.265  1.365 307.244
 5.265  1.380 307.244
 5.265  1.395 307.244
 5.265  1.410 307.244
 5.265  1.425 307.244
 5.265  1.440 307.244
 5.265  1.455 307.244
 5.265  1.470 307.244
 5.265  1.485 307.244
 5.265  1.500 307.244
 5.265  1.515 307.244
 5.265  1.530 307.244
 5.265  1.545 307.244
 5.265  1.560 307.244
 5.265  1.575 307.244
 5.265  1.590 307.244
 5.265  1.605 307.244
 5.265  1.620 307.244
 5.265  1.635 307.244
 5.265  1.650 307.244
 5.265  1.665 307.244
 5.265  1.680 307.244
 5.265  1.695 307.244
 5.265  1.710 307.244
 5.265  1.725 307.244
 5.265  1.740 307.244
 5.265  1.755 307.244
 5.265  1.770 307.244
 5.265  1.785 307.244
 5.265  1.800 307.244
 5.265  1.815 307.244
 5.265  1.830 307.244
 5.265  1.845 307.244
 5.265  1.860 307.244
 5.265  1.875 307.244
 5.265  1.890 307.244
 5.265  1.905 307.244
 5.265  1.920 307.244
 5.265  1.935 307.244
 5.265  1.950 307.244
 5.265  1.965 307.244
 5.265  1.980 307.244
 5.265  1.995 307.244
 5.265  2.010 307.244
 5.265  2.025 307.244
 5.265  2.040 307.244
 5.265  2.055 307.244
 5.265  2.070 307.244
 5.265  2.085 307.244
 5.265  2.100 307.244
 5.265  2.115 307.244
 5.265  2.130 307.244
 5.265  2.145 307.244
 5.265  2.160 307.244
 5.265  2.175 307.244
 5.265  2.190 307.244
 5.265  2.205 307.244
 5.265  2.220 307.244
 5.265  2.235 307.244
 5.265  2.250 307.244
 5.265  2.265 307.244
 5.265  2.280 307.244
 5.265  2.295 307.244
 5.265  2.310 307.244
 5.265  2.325 307.244
 5.265  2.340 307.244
 5.265  2.355 307.244
 5.265  2.370 307.244
 5.265  2.385 307.244
 5.265  2.400 307.244
 5.265  2.415 307.244
 5.265  2.430 307.244
 5.265  2.445 307.244
 5.265  2.460 307.244
 5.265  2.475 307.244
 5.265  2.490 307.244
 5.265  2.505 307.244
 5.265  2.520 307.244
 5.265  2.535 307.244
 5.265  2.550 307.244
 5.265  2.565 307.244
 5.265  2.580 307.244
 5.265  2.595 307.244
 5.265  2.610 307.244
 5.265  2.625 307.244
 5.265  2.640 307.244
 5.265  2.655 307.244
 5.265  2.670 307.244
 5.265  2.685 307.244
 5.265  2.700 307.244
 5.265  2.715 307.244
 5.265  2.730 307.244
 5.265  2.745 307.244
 5.265  2.760 307.244
 5.265  2.775 307.244
 5.265  2.790 307.244
 5.265  2.805 307.244
 5.265  2.820 307.244
 5.265  2.835 307.244
 5.265  2.850 307.244
 5.265  2.865 307.244
 5.265  2.880 307.244
 5.265  2.895 307.244
 5.265  2.910 307.244
 5.265  2.925 307.244
 5.265  2.940 307.244
 5.265  2.955 307.244
 5.265  2.970 307.244
 5.265  2.985 307.244
 5.265  3.000 307.244
 5.280  0.000 307.205
 5.280  0.015 307.205
 5.280  0.030 307.205
 5.280  0.045 307.205
 5.280  0.060 307.205
 5.280  0.075 307.205
 5.280  0.090 307.205
 5.280  0.105 307.205
 5.280  0.120 307.205
 5.280  0.135 307.205
 5.280  0.150 307.205
 5.280  0.165 307.205
 5.280  0.180 307.205
 5.280  0.195 307.205
 5.280  0.210 307.205
 5.280  0.225 307.205
 5.280  0.240 307.205
 5.280  0.255 307.205
 5.280  0.270 307.205
 5.280  0.285 307.205
 5.280  0.300 307.205
 5.280  0.315 307.205
 5.280  0.330 307.205
 5.280  0.345 307.205
 5.280  0.360 307.205
 5.280  0.375 307.205
 5.280  0.390 307.205
 5.280  0.405 307.205
 5.280  0.420 307.205
 5.280  0.435 307.205
 5.280  0.450 307.205
 5.280  0.465 307.205
 5.280  0.480 307.205
 5.280  0.495 307.205
 5.280  0.510 307.205
 5.280  0.525 307.205
 5.280  0.540 307.205
 5.280  0.555 307.205
 5.280  0.570 307.205
 5.280  0.585 307.205
 5.280  0.600 307.205
 5.280  0.615 307.205
 5.280  0.630 307.205
 5.280  0.645 307.205
 5.280  0.660 307.205
 5.280  0.675 307.205
 5.280  0.690 307.205
 5.280  0.705 307.205
 5.280  0.720 307.205
 5.280  0.735 307.205
 5.280  0.750 307.205
 5.280  0.765 307.205
 5.280  0.780 307.205
 5.280  0.795 307.205
 5.280  0.810 307.205
 5.280  0.825 307.205
 5.280  0.840 307.205
 5.280  0.855 307.205
 5.280  0.870 307.205
 5.280  0.885 307.205
 5.280  0.900 307.205
 5.280  0.915 307.205
 5.280  0.930 307.205
 5.280  0.945 307.205
 5.280  0.960 307.205
 5.280  0.975 307.205
 5.280  0.990 307.205
 5.280  1.005 307.205
 5.280  1.020 307.205
 5.280  1.035 307.205
 5.280  1.050 307.205
 5.280  1.065 307.205
 5.280  1.080 307.205
 5.280  1.095 307.205
 5.280  1.110 307.205
 5.280  1.125 307.205
 5.280  1.140 307.205
 5.280  1.155 307.205
 5.280  1.170 307.205
 5.280  1.185 307.205
 5.280  1.200 307.205
 5.280  1.215 307.205
 5.280  1.230 307.205
 5.280  1.245 307.205
 5.280  1.260 307.205
 5.280  1.275 307.205
 5.280  1.290 307.205
 5.280  1.305 307.205
 5.280  1.320 307.205
 5.280  1.335 307.205
 5.280  1.350 307.205
 5.280  1.365 307.205
 5.280  1.380 307.205
 5.280  1.395 307.205
 5.280  1.410 307.205
 5.280  1.425 307.205
 5.280  1.440 307.205
 5.280  1.455 307.205
 5.280  1.470 307.205
 5.280  1.485 307.205
 5.280  1.500 307.205
 5.280  1.515 307.205
 5.280  1.530 307.205
 5.280  1.545 307.205
 5.280  1.560 307.205
 5.280  1.575 307.205
 5.280  1.590 307.205
 5.280  1.605 307.205
 5.280  1.620 307.205
 5.280  1.635 307.205
 5.280  1.650 307.205
 5.280  1.665 307.205
 5.280  1.680 307.205
 5.280  1.695 307.205
 5.280  1.710 307.205
